COLUMN1,COLUMN2,COLUMN3,COLUMN4,COLUMN5,COLUMN6,COLUMN7,COLUMN8,COLUMN9,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41,COLUMN42,COLUMN43,COLUMN44,COLUMN45,COLUMN46,COLUMN47,COLUMN48,COLUMN49,COLUMN50,COLUMN51,COLUMN52,COLUMN53,COLUMN54,COLUMN55,COLUMN56,COLUMN57,COLUMN58,COLUMN59,COLUMN60,COLUMN61,COLUMN62,COLUMN63,COLUMN64,COLUMN65,COLUMN66,COLUMN67,COLUMN68,COLUMN69,COLUMN70,COLUMN71,COLUMN72,COLUMN73,COLUMN74,COLUMN75,COLUMN76,COLUMN77,COLUMN78,COLUMN79,COLUMN80,COLUMN81,COLUMN82,COLUMN83,COLUMN84,COLUMN85,COLUMN86,COLUMN87,COLUMN88,COLUMN89,COLUMN90,COLUMN91,COLUMN92,COLUMN93,COLUMN94,COLUMN95,COLUMN96,COLUMN97,COLUMN98,COLUMN99,COLUMN100,COLUMN101,COLUMN102,COLUMN103,COLUMN104,COLUMN105,COLUMN106,COLUMN107,COLUMN108,COLUMN109,COLUMN110,COLUMN111,COLUMN112,COLUMN113,COLUMN114,COLUMN115,COLUMN116,COLUMN117,COLUMN118,COLUMN119,COLUMN120,COLUMN121,COLUMN122,COLUMN123,COLUMN124,COLUMN125,COLUMN126,COLUMN127,COLUMN128,COLUMN129,COLUMN130,COLUMN131,COLUMN132,COLUMN133,COLUMN134,COLUMN135,COLUMN136,COLUMN137,COLUMN138,COLUMN139,COLUMN140,COLUMN141,COLUMN142,COLUMN143,COLUMN144,COLUMN145,COLUMN146,COLUMN147,COLUMN148,COLUMN149,COLUMN150,COLUMN151,COLUMN152
Other,-3.604054014,15.45524982,4.828542076,3.154668561,0.62173489,7.099265438,-4.923300703,-1.341766017,-2.310162056,-2.842349969,-3.80097047,-1.732013002,0.874652422,8.459671864,1.983604893,-8.178151608,-1.749439486,12.47789166,-0.938626508,-6.715863012,3.888848368,-2.437126343,13.23009478,12.56421951,26.88826743,10.43611473,21.12171665,2.540533177,-17.68320111,-15.8666896,10.5329297,-11.25799835,-14.19933676,7.382803143,5.327178552,-16.54114429,-47.59844328,-18.14599878,-27.22077675,7.679396756,17.94355806,12.84925021,-9.80507902,-10.57416738,-2.543687344,8.743050453,4.260871356,-0.147734593,33.484171,8.945054934,-0.982679,-8.919933702,-1.039283151,26.24521795,20.70308089,-4.976511297,11.80352576,-6.237155225,5.062588348,10.85690264,-5.995255708,1.684553006,5.492033515,-10.46392373,-8.678817737,-2.663436198,-4.246782816,-1.815472731,2.075943152,3.06591968,-3.403882894,0.867697015,-0.81611414,-1.261162688,-3.397195901,-4.02827301,-5.328260096,16.08350426,11.40666256,20.16640799,-0.603733346,13.49969165,8.976375048,-4.079309123,10.38620723,2.636268651,3.661305493,4.416397848,-5.957177951,-9.964826181,-17.9934558,-11.03979584,-13.5202653,-4.10417688,-1.635602569,0.445574777,2.348869779,-7.922247706,0.27873412,0.774964757,-3.492662708,-0.558138938,-5.458884601,-1.737434838,-3.17676282,-6.073966607,12.69205594,-2.658454471,6.285734224,3.449953645,-9.535682057,6.888770095,-4.888271271,0.938343586,0.739545079,2.494763823,2.614953231,0.205321464,0.268963188,5.619349929,1.243234941,-0.343326677,0.604307138,-0.580012377,1.301770423,-1.329928657,1.851816649,0.005402547,1.868675782,-0.38310541,0.55447726,1.942525028,-2.089741229,3.502066869,-4.306447005,-0.371842478,-0.5163602,0.459738387,-0.183501812,-0.584902668,-0.419675468,1.207320533,0.779351363,-0.787465362,1.261701058,-2.568713135,0.871123393,-0.355379025,-0.250060431,-1.622904309,-1.361241445
Other,-0.050728626,-0.021631888,2.760737133,0.160574769,-0.495031675,0.626478521,-0.422542638,-6.823257307,-8.0848949,4.211335904,-5.240158047,4.443242079,-3.602528064,13.28650975,-16.78182038,39.22657372,-25.76466534,22.60763706,-9.31914849,-32.75677612,-58.57316582,-32.71222677,-41.87425683,-21.82781365,54.31869208,46.09882494,-26.39309805,21.44051058,17.44017367,-9.547447169,3.719317138,26.69803197,-18.49639779,-7.158887793,5.311633796,3.975212956,5.773549021,0.711949468,0.953125821,-11.58262756,-4.567534549,-5.458012939,-0.632467846,34.72590081,-3.722981899,-34.22235808,-12.59386078,-5.586385075,-4.81717577,-2.653135738,6.475769998,-0.541517934,-3.734445377,1.043500882,-2.202987258,4.372840196,-0.229923513,6.090223554,-2.132884217,-4.280854076,0.690410166,2.897734275,-1.738199975,0.294809397,-1.275852935,-2.240724187,-1.021432115,0.463658329,0.182964275,1.004077197,1.258962102,-1.84097868,-0.887799359,0.135756593,-2.380092378,3.986981602,3.003993631,-0.314007477,1.474009033,-0.823354373,1.186620098,-0.660052502,0.000351436,0.077238516,0.380564562,-0.267485282,-0.446348092,1.209381396,-0.295315287,1.190856415,0.782821445,0.24677109,-0.006382989,-0.278732134,-0.009180245,-0.368459218,-0.275970054,0.772269625,-0.300543553,0.749538218,0.094558838,0.45652146,0.526947692,-0.26313161,0.478885606,-1.421622672,-1.250864796,-0.306814523,-0.290283406,-0.503184875,-0.036133658,0.406621676,-0.373571002,0.41573085,-0.044292968,0.654405615,0.664626321,0.36702224,-0.306073128,0.098472663,0.022391286,-0.205875585,-0.126621784,0.678895289,0.179170514,0.346288799,0.332891311,-0.420222675,0.477384331,-0.445237343,-0.017809972,0.116329214,0.270153491,-0.159870936,0.015775468,0.156815504,-0.071088608,-0.074917462,-0.174561936,-0.10007234,0.45743803,-0.339023965,0.475645387,0.17948054,0.07743356,0.285552228,0.049072524,0.032677471,-0.493258858,-0.044042158,-0.07388084
Other,0.014077828,-0.003238654,-0.008100796,-0.00833475,-0.0033033,-0.010432365,-0.011779192,-0.005527884,-0.006025342,-0.00682192,-0.005684307,-0.00540853,-0.00849795,-0.009664292,-0.004016098,-0.008383698,-0.007972463,-0.007336327,-0.010001248,-0.011343322,-0.010253662,-0.02796203,-0.022934053,-0.015372374,0.001089372,-0.005491024,-0.000635617,-0.052975872,-0.152392281,0.039300615,-0.144942111,0.004495757,0.128092501,-0.08472356,0.411944559,0.057259169,0.014617494,-0.546007116,-0.139088403,0.233896224,0.222384846,-0.21461664,-3.181608656,1.682240451,-3.267652985,0.298965149,-1.564126289,8.468697991,10.92422097,7.75187175,0.255641862,2.783723143,-0.83501997,-2.342574385,-0.199026881,0.590299538,-1.126266927,0.444034964,-0.728866346,-0.165478785,1.13390712,0.852918428,2.7516293,5.35918687,1.264420881,-1.709256675,1.412870863,-2.141925729,1.802006053,-1.728781474,2.407447987,0.881446089,-1.572045249,1.83901577,0.243361431,0.510987914,-0.281926593,1.600704855,-0.824035419,-5.136691089,-6.6738565,4.089713041,14.67013628,5.750118167,-0.178132255,-0.431842831,6.801585987,0.046540592,2.96570249,10.22532093,13.44297941,-15.64186631,8.479374558,22.48894994,-32.57821858,9.994881999,16.8707423,17.470107,-40.2014764,0.430962914,-4.817931335,3.948375319,-4.702684155,-13.71513731,0.540086915,4.600866546,10.79137273,2.606022951,-5.057013563,5.148784288,-0.441469608,4.535229263,-5.861310894,-23.02953464,-0.696930313,-32.05712443,21.71835422,-21.47366654,20.89085401,3.790132615,26.80407058,15.5355106,15.14404886,-4.539729382,-9.92130389,-12.65835424,-12.73964772,-7.957765106,-5.386743129,-14.52506787,-9.692659769,-5.334000094,2.012234076,25.8881733,-8.694260077,8.245813406,-68.18270218,-68.17099775,-29.43973503,87.67443455,28.8457454,-43.47335886,-33.09788612,-103.4787237,-46.80343219,-76.58329177,-17.07272938,-1.636148734,25.20697294,2.089422373,6.393549335
Other,0.088068226,0.163141726,2.720460863,0.484435643,2.297775773,0.420712072,5.517928851,0.322201213,-1.448656406,1.527500497,3.300607232,0.88967709,-3.598246428,4.339685403,-0.353885729,0.253574058,3.406267128,2.178886046,0.638566765,1.762383386,9.369376334,0.585574841,8.977485965,-17.84227856,-22.92040857,-21.02826988,20.98745486,27.06788821,20.00267269,32.40593825,41.00513441,14.24826069,88.74356912,92.10161523,0.56589752,-1.701330167,-2.031417884,6.297671721,0.951238681,-1.038884682,-2.937475311,-4.903798913,-2.219025837,3.075090856,2.397906426,-1.983050211,-2.092168896,-2.707021397,-2.915872025,-3.886456007,3.348283987,1.490428932,1.706790362,1.260450867,1.106306554,0.596968935,-2.815986592,1.740163933,1.974644579,0.678842485,-0.780450892,-0.503845892,0.064592899,-0.450418777,1.416909442,-0.184617895,-2.902878876,-0.531368551,-0.975723978,-1.195947826,-1.142650542,0.090702617,-1.023014072,-1.550499115,-0.882003223,1.206576049,-0.400012084,-1.415028772,0.129000176,1.234617888,1.95475264,-0.633795494,2.577105174,-0.960781538,0.194813616,-1.903489223,0.518713939,0.319049217,-0.651870089,0.583534902,1.142742493,-0.61418351,0.964742659,-1.421289069,0.042014331,0.115107103,-0.771784051,-0.128471844,0.011973971,-0.179653007,0.106906971,0.239609851,1.57297571,0.600922068,1.563286042,0.387746898,1.891274877,1.309109514,-0.299129949,-0.847154514,-1.706830724,-0.390728281,0.270629846,-0.052015135,-0.107469003,0.156431443,-0.468176502,-0.497859068,0.075526986,1.215335833,-0.272469354,1.139855923,0.077824095,-0.196907951,-0.15509034,-0.100430627,0.157017958,0.885231086,-1.338878473,-1.6327268,-1.516355825,-0.948606472,1.399750991,-0.585179073,-0.377883267,-0.722220273,0.996129666,0.146457498,0.058804143,-0.196977278,-0.614218291,1.579715064,-0.47724747,0.804922688,-1.457615784,0.77533362,-0.226252432,0.450209963,0.050758006,-0.794725468,-0.959469134
Other,156.4461862,-231.937141,80.4976937,-11.84535126,9.461149746,-118.0469066,142.8702924,-33.35605649,-12.55572865,61.26429586,16.56780103,44.95743537,94.97265408,-69.64886276,-13.3370616,73.11704063,-29.98058762,57.85257042,-45.46722409,-7.50918747,49.77378296,12.13189747,-32.89756166,-18.63543938,34.04854785,18.64884987,6.363691244,15.35778598,2.218610444,-16.60262518,-2.794337119,-11.26816281,12.96924907,19.38341499,-12.71940644,8.760566762,3.558455226,3.592141248,-0.983691823,-12.0666628,-7.144851634,24.87638632,-44.51972456,-20.05437741,-1.0532204,4.567767577,13.3046105,-9.584164244,-0.648742124,-5.067731538,10.91479296,-39.81191019,18.39197254,-6.451258363,1.11644684,13.08073774,7.178580703,17.48031544,-10.73184141,11.41337482,2.723756218,13.51480473,-17.25358926,-10.26364273,-8.736159702,-9.72044464,6.155875449,4.785215042,-4.047036821,0.834189261,-17.77057582,7.458683456,-15.82757528,14.10836935,-2.153720148,13.24403178,35.28438593,-5.04611925,12.14601216,5.81428993,-1.149534008,-7.280359037,2.961881856,-6.603396391,-24.82686589,23.97830019,-12.77352295,-6.821305577,0.624712643,-11.12088623,4.984805387,-6.721060011,10.85318226,-5.459275794,0.141204828,4.249212778,7.125823901,3.11258643,-10.855773,13.99406387,-7.911053705,-4.581159969,-3.062854266,17.06239847,-5.181666682,-7.125655531,1.603413962,2.94400268,4.906143437,6.328715386,-12.18701419,11.62791162,-6.453662152,-3.335099209,2.734834574,2.347444948,-3.817373525,1.31914918,-8.285080446,-2.922955119,-0.454310832,-6.122216951,-2.655622334,1.496989983,-6.019813599,0.245426672,-3.532983195,2.036205159,5.352387267,-4.616953572,5.482803992,-2.756517303,0.200322891,-1.629597195,-1.130343037,-2.563036846,0.024089922,2.857720372,4.986155623,2.810600888,-3.716406279,-0.042766193,-3.340444516,0.303439588,7.170498858,-3.380568088,7.849614513,0.364367838,3.684890102,-0.222233377,-4.027597084
Other,0.427493987,-0.542942388,5.642014097,-3.495871371,0.224948041,2.834183522,-6.434621545,0.141611669,9.002272109,49.78472536,1.264023745,-28.5695481,-2.461410459,-3.328773778,8.837265984,-12.88322499,-14.8939762,-7.024376525,-7.250853769,8.174346562,-1.744427306,7.297975253,-15.98423092,-29.47821677,4.939552805,1.781419216,-27.13838108,69.84295682,-114.7372922,33.80581032,-80.47761666,-11.24839507,14.84333533,-12.15622925,10.46452698,0.947141404,-7.884695936,-32.76540306,-6.146016289,8.487322785,15.60748692,-8.889102025,-2.961073054,-8.058966976,18.48492837,3.874477065,21.83424178,-55.07987261,64.91888826,74.36856043,40.79207845,-20.35532466,3.432922307,14.27872011,18.05393377,-3.770183837,-18.35426032,15.72145614,-1.75268549,9.19263478,12.66538304,-49.77293421,-4.073556167,-41.82544904,-7.515220987,-1.928722151,-21.35744682,39.65197325,-20.83018069,-8.034464806,-6.258034366,-24.69657922,-35.20301668,5.03756424,-50.36842253,24.40261089,-22.16698724,17.62866182,38.14530248,4.077294167,32.70321239,-46.92452272,-1.626130721,-27.15815975,-34.79262159,7.267043693,9.495377389,2.473444229,-99.12530432,36.4352948,-4.453090093,-5.779524012,31.5579671,12.5207598,-0.31120916,3.543304526,-12.5438354,-7.276946378,-10.77889465,1.761232472,2.108540662,7.517581044,-19.88792493,23.50506559,4.898957943,11.6641263,-13.35462116,1.145003076,12.70129024,-5.340939793,-2.953974254,-13.8149846,13.01051415,7.849446421,-7.609293857,-3.955304906,8.106369573,11.79235698,-9.910382243,-5.24353334,-16.51614674,-11.31296309,1.149224736,-11.27213273,2.595977032,-7.144162565,-2.449866833,-5.700304865,5.818904819,-6.000927814,-26.57537931,5.696933811,-6.663968659,1.45095002,-21.03652155,2.843618508,7.933148861,7.136578829,15.0791732,1.288104193,-0.408660995,-2.861255801,-4.254951677,-0.350708688,4.490298102,-0.309560561,7.343271419,-3.958171749,-10.86028336,-2.693662215,-7.629465571
Other,-811.7685603,7.178454989,18.1749856,6.98622873,1.796187204,4.388206661,9.916533246,5.783788046,-8.108893336,75.19046927,0.566837423,-10.82269228,0.303246641,7.591726934,-1.776486488,0.402660825,1.749469595,1.375327488,2.500156643,1.102247062,3.613189751,-4.543326428,-0.793850207,1.016781868,-1.782954745,0.316972544,-0.196528424,2.416284702,-0.782565944,4.941605223,2.359553109,-0.720561497,0.657694396,0.397875009,-1.808699747,-1.625080732,2.960789618,-2.002901717,5.154796838,-0.978846105,3.065439793,3.181305667,0.87432708,1.79992681,-1.53750605,-3.204658917,-1.408817087,0.752162642,-0.480321965,-8.638558321,2.201586488,5.116899774,1.149644022,-9.560108211,2.72016506,2.384475146,-6.791506794,-2.975876946,0.769318359,2.657544084,0.298807985,-1.788258903,0.348637555,0.140596017,5.157928993,-0.757329255,0.553474299,3.739612794,5.782862644,-0.978740176,1.057967542,-2.565824931,3.922721429,-1.847669661,1.518632875,-1.450524778,-0.749301036,-6.409539101,-0.118557909,3.968262612,-10.00480811,7.582957024,-8.941499239,3.961201388,3.560225819,-2.804459372,5.220871302,-8.571152529,-2.74660552,-1.259628825,1.327185769,-2.600122254,-0.514355817,-0.579823694,2.042248817,0.448071564,1.011954588,0.02995109,-0.712595599,-1.364322934,-0.270093486,-0.747639369,-0.568808173,2.637738869,-3.016071797,0.319243258,0.737371815,-0.924955565,2.642052765,-1.804249606,1.742063896,-0.286446029,0.523433397,-1.150983368,-0.806561935,-0.055308765,1.659924312,1.047328298,-2.9473142,-0.573545287,1.434241753,-0.111597222,1.117200671,-0.879153457,-1.507398359,-1.530900147,0.79473757,-0.905071118,-0.916190464,-0.249473222,-0.033619597,-1.120344846,1.156547368,0.282971939,-1.47622056,2.167701137,0.26196529,0.457963086,-0.147860268,-1.397311123,-0.438128526,-1.806471631,0.333437075,-1.178610402,-0.834508885,0.240243351,-1.81141917,1.67973131,-0.474656267,-0.864998672,-1.588644871
Other,-1.372251262,-11.11331401,1.779733847,2.720633283,-1.118420523,-0.718442017,-0.689957521,0.617019199,-2.389795431,-0.357995412,-0.5481705,1.91252084,-1.320156957,-0.490689952,-1.076440559,1.025767107,0.236355385,-0.766669069,-0.459181457,-0.32515222,0.763896938,0.437854435,0.448906442,-2.15715419,0.290106916,-0.484269023,0.675608133,1.012730091,-1.587316951,0.638827998,-2.322526685,-1.711001764,0.28165449,-0.562614238,-0.505764522,-0.874669186,0.259194594,0.443400625,0.165674749,-0.422762091,0.991096235,1.58862898,-1.67074605,0.578867482,0.39536587,0.580373001,-0.673600551,0.232333646,1.566065075,-2.377717316,0.321339769,-0.331681455,0.844300709,-5.776904597,0.369709724,0.736114001,3.029142071,16.96087556,-5.047505585,-2.597313657,1.4758736,9.323140453,-6.192693873,-2.973159359,4.544967493,-4.230995933,4.084833822,2.278485575,-4.739564241,2.364845788,-2.377303322,-1.63723841,0.587300026,4.702273135,-3.922174589,4.835716451,-3.258798987,8.502594249,0.006075674,-21.99476772,-16.80638166,-42.44746836,-41.24424394,-2.153359031,16.64885652,10.75417934,-46.05399886,0.402329459,25.57690095,-51.95648361,-25.55081757,23.63461044,1.047933414,-5.936444023,-151.3762701,63.46822731,96.2441793,52.84312361,-48.37297893,-0.803342996,-22.42235259,60.39016261,-8.967212341,35.2643376,4.495664143,-5.4895415,-13.80446183,8.614893368,1.752328615,-11.89358531,6.276700721,-4.901836663,-20.86261805,23.47619189,-21.32834132,8.171478741,-7.634475509,-9.167315422,17.24321481,6.559980745,21.13564087,-6.411051161,0.68111229,6.415100872,2.082193427,-2.320777119,-0.80360517,0.44029125,-1.155236789,3.851683338,-0.597908728,0.616956052,-1.746732366,2.246208647,-0.731742341,-0.053275043,-1.511557288,1.14968746,-0.515833308,0.245146422,0.160803466,0.084527197,-0.560448218,0.170303088,-0.527038599,0.075215993,0.469752248,-0.540913511,-0.521366342,0.175495406,-0.307214608
Other,1188.503876,-47.35522211,21.82593183,10.83440212,3.460792574,-5.939975061,4.670264179,28.04006472,1.882832642,0.389231313,-0.157377253,-0.261161427,1.552744118,5.265957026,1.601569525,3.023012038,0.7983475,2.510389168,-3.464287018,-3.287961852,-8.352250425,-0.364853567,-5.285351858,1.014272178,6.187616248,0.791787193,-2.177488363,-2.621593332,3.05906861,1.466136716,-1.771256818,10.81310883,-11.76342949,18.64242004,-6.303936742,-4.096401187,14.7005519,14.13685922,-14.63782487,-4.734856311,-23.34216435,7.266334038,7.746172819,41.88559776,3.321942838,-1.709635907,-2.323287364,-0.832362474,-0.586189211,0.944972557,1.60455613,-0.953032076,-0.669149094,-0.89597325,4.359673794,2.67294844,0.433513997,0.426858351,1.264349854,6.553719404,1.675506284,8.194909229,-1.475989235,-0.867077775,-0.471665847,0.354122073,-0.984440728,0.593145494,-0.014380152,4.787037345,-3.213071395,0.559460631,0.401526798,-3.017161629,1.413955811,-0.016820766,1.098419124,0.633491276,0.57009087,0.063992731,-1.073603487,-0.386756566,0.195000021,1.768717502,-0.499376797,0.899524884,-0.970913891,0.511247057,-0.613184153,-1.584424889,1.157017884,0.338987889,-1.037749291,0.653196778,0.6072561,-0.672777297,-0.82575794,-0.239024233,-0.112771996,-0.775628466,-0.792299641,0.245493349,-0.046605196,0.2491958,0.447461513,-0.143560853,-0.662715592,0.595563846,0.759572135,-0.207269278,-0.202363206,0.054461372,-0.098863136,-0.613906002,0.880894706,-0.164975618,-0.566292027,0.128395535,0.668727914,0.531592513,0.064148853,0.142962788,0.285897551,-0.145092359,-0.836295302,0.607610157,-0.264066185,0.844621063,0.114295936,-0.967307406,0.197343283,-0.005479766,-0.265816093,-0.475757427,-0.890950726,0.160136712,0.496093026,-0.176148602,0.110944539,-0.262696018,0.42460477,0.114253831,-0.481634737,0.233838539,0.31582724,-0.267875742,0.259486014,0.626933825,-0.035841179,0.184958501,0.14894141
Other,-0.068452146,-4.289871816,-0.47019818,10.39921899,-12.55615951,0.501641363,1.384806385,0.947448743,0.495720016,0.803383727,-2.371422607,-0.7241386,0.961716845,2.612889663,1.805718508,0.394583876,-2.399734195,-2.900231995,2.204431921,-1.87176582,-0.354713211,-1.510909779,-0.077491524,0.947567564,0.328233924,-0.317482025,0.716245659,-0.396249432,-0.35203227,0.615592954,1.215972677,0.278304177,-0.638716552,-0.453913163,1.166827657,0.106065872,0.686816261,0.718004422,0.57909073,0.672752912,-0.232573291,0.178684778,-0.534032304,1.505308804,-0.504046937,0.625809892,-0.018961908,1.35167197,0.411181001,1.297139663,0.196149237,-0.618349205,1.64485682,-1.072437884,0.878666111,-0.145504531,0.538855166,-2.12000618,0.075085109,-0.230571344,0.358478038,0.524237785,1.69592933,2.041462844,0.375420574,-0.497235765,-0.433627842,1.360131427,1.070630718,0.033734609,2.628817063,0.236299095,-0.429088323,0.159255384,-0.493054206,1.999498315,-0.654850116,1.184080194,-6.311769039,4.85918289,-11.21323415,30.14318502,62.11504074,-135.1706331,20.10984245,93.11480954,-34.05925913,-28.75232835,-19.57558002,41.59990775,60.61162096,1.932011987,31.2840336,14.51579292,1.903886069,20.00711548,6.230515637,-33.55253006,-36.83930438,255.3269849,24.76899337,8.870920719,0.408883712,-66.61546298,23.97213859,-6.283080836,40.83157147,-50.42691424,61.92639277,1.292587866,74.44313656,13.35718462,13.77491062,-6.455082323,-34.76580338,60.69398977,2.727447687,-26.44868074,-0.657695126,6.327137976,10.36404104,0.156190862,-0.762078535,0.468485103,0.454032023,0.451061448,0.399577414,-0.066664893,-0.415515235,0.228160885,1.267766084,0.466855414,0.281867648,-0.088362407,0.077939802,0.641155002,0.984010271,0.351155478,0.002956541,0.282739162,1.134371893,0.621990581,0.7258371,0.287170911,0.34478023,0.615319224,-0.61653479,-0.190920091,0.599348139,0.216574618,0.473048362
Other,0.054890861,-0.023418485,0.093030574,-0.103602308,0.148966969,-0.107882354,0.119692165,-0.1159409,0.138990207,-0.122849002,0.114715638,-0.124139321,0.049327177,-0.02841664,0.027356946,0.034911497,-0.08674592,0.10907274,-0.052783294,0.120597311,-0.115273762,0.106136069,-0.054749854,0.039322539,0.034364336,0.054537025,-0.215827682,0.297686717,0.047714039,0.889290707,0.793327092,0.355312626,0.482728187,0.570407456,0.333743595,-0.692983231,0.077834631,-0.532706729,-0.112674896,0.963192566,0.070792525,0.271094476,0.571217122,-0.929710939,-1.018418998,-0.289601383,0.122036479,0.300469317,0.297745824,0.692712705,-0.992328599,0.385737873,0.642701363,-0.018528166,0.052405787,-0.271419545,-0.52249662,-0.188929254,-0.39848076,1.801053681,0.644545369,5.160412058,1.623861606,0.025655183,-0.387359859,-13.73912939,14.56463611,-5.210634419,-21.50601004,-11.26631526,-18.66189488,-9.94920012,-17.73500794,0.184683557,-51.36856927,7.230015115,67.08561192,6.563876106,9.26658801,-4.831404259,27.52250671,57.03786677,-8.331280203,13.49780153,93.96809793,11.61935262,-32.7442739,127.1103813,123.0370405,32.62850547,-67.62345731,-77.91193056,80.10993758,2.702491777,57.87267482,15.46839796,24.81702294,7.714205432,-8.324043558,-1.05228582,-7.800311756,-2.764351846,0.220983174,-0.32130875,-0.275540629,0.887177659,-0.920648943,1.095438071,-0.947347171,7.108834173,-3.417485732,-8.520619361,-4.604286197,-14.88135969,-12.34726707,28.89241142,17.39258503,6.168506179,-2.982214612,17.06244467,104.9661659,52.03225694,169.9813112,-17.36545643,25.86528887,26.68293901,10.39052577,2.017778411,4.11695054,0.532141489,0.442011833,-0.676811644,0.402265917,-0.738322479,0.173984062,-0.241968656,-0.437651763,-0.670194812,0.469576543,-0.299137699,-0.137780745,0.477339396,0.026277082,-0.218472798,-0.380571092,-0.016344871,0.134658477,0.772202957,0.438335158,-0.064569402,-0.959554207
Other,0.648560416,1.627321997,-5.438802335,2.619867079,0.501504392,3.391667753,-8.686264745,2.268454234,0.212291649,9.514339614,2.437409028,-6.509455064,0.482492837,-1.388176097,-2.839462509,-1.236264215,0.428084412,-2.750627918,1.335059632,-0.594816147,1.237304804,-0.592200118,6.114093304,0.101015088,-1.778903171,-4.592140453,-5.019116049,2.121730809,0.373073207,-0.560789716,3.048712738,-0.935849894,-3.349671117,-3.653562341,0.11391956,-0.831319544,-1.386540441,-0.450739564,6.097870881,3.773153991,-4.593375083,-1.372686932,1.771020767,-0.050290228,0.463870206,-0.492473279,0.834547249,0.948093574,-0.036172606,0.034661979,-2.28427499,-0.801349049,-0.481049224,4.400061428,5.567964592,0.277822135,-3.942880985,0.105882816,-5.070363279,-2.495726081,0.690889234,-1.096384582,-6.997673951,24.77727179,9.041084706,-10.95595172,-3.358508491,-4.855572085,10.09260676,4.551522198,-1.271170365,-2.166392809,7.454054169,-10.111929,-1.177835255,3.947019414,-3.415712129,-0.058020401,-5.185356738,2.5598544,8.80846193,-6.811658969,-8.418107963,4.767079612,6.055849374,5.985301075,-6.273846073,6.695981135,16.38042789,-6.906441714,-13.66174676,6.047029994,-171.5931231,32.52063432,-29.21760567,-23.17045288,-25.81124746,-84.72534297,23.17540529,-12.34066878,72.21350746,31.82242713,68.72516687,26.46378895,16.570817,6.172658384,7.323920687,-1.547679418,-8.247183389,-1.409158451,-4.474308217,-0.829607018,2.686223618,-1.857954865,2.385420051,0.528499063,-0.20812637,0.855384607,1.273872947,-0.397106543,0.248531186,0.068452208,-1.095010281,1.29004793,-1.38612705,0.824593089,0.106191942,0.605551254,0.454357134,0.124122061,-0.011782267,0.196633851,0.002416378,0.665563639,0.095936873,0.493946888,-0.670509053,0.381597176,-0.353398601,0.645030512,-0.469840295,0.201627216,-0.626083747,0.315596811,-0.015536704,0.453061387,0.10757373,0.119277171,-0.064550466,0.313518295,-0.290863239
Other,0.004759953,-0.003656613,-0.00232812,-0.010682255,-0.00381057,-0.004774175,0.016072816,-0.005855121,0.005148724,-0.008927317,-0.0225895,-0.007658839,-0.004208704,0.001577583,-0.003984471,-0.001853999,0.019320345,0.011964074,-0.01359774,-0.005406841,-0.02578259,-0.023950925,0.003724421,0.012963737,0.016322275,0.015404669,-0.013021263,-0.012304512,-0.007569689,-0.001224184,0.015026393,0.001238922,0.003594135,0.000609431,-0.027940751,-0.002371645,-0.01003979,0.000176679,-0.001720071,0.001852878,0.01369643,-0.009449546,-0.001598769,-0.020745585,-0.003092161,-0.005256824,0.005908162,0.002657271,-0.006722534,0.006587445,0.00933185,-0.002705914,-0.060180827,-0.071514269,-0.218034681,0.392319648,0.130395165,0.300384548,-0.60570963,-0.01874398,0.15713941,0.330597053,0.614872783,-0.57667807,-0.401936541,0.348976078,-0.81263702,-0.327173991,-2.215210854,3.069905924,-11.03941001,-19.39516663,5.251110842,-16.24004561,-23.67868759,66.47033613,-27.42046916,15.01384484,1.859040819,-4.39196136,24.54273858,21.76957573,3.837032978,23.74108615,-15.24577227,68.30166068,-19.43296026,8.413221366,1.519786515,-63.20697066,3.815714716,-2.820927952,9.366488272,-16.65761321,-1.729974136,-73.83599953,-8.323192513,-26.0324035,7.238482295,14.56714126,65.2081369,-68.85797983,13.20967795,-11.94277708,-2.011786118,-4.594096344,43.89562716,-38.38802717,-15.30458978,-88.0699509,8.774409576,61.28956038,46.11548604,25.21950011,9.211151681,-37.13492641,4.759050255,7.190147443,-30.89948246,-1.05852723,-12.39199532,-15.03130451,4.18562715,4.72002157,-7.861449845,0.823651204,-2.578706503,1.731470326,-1.442943547,-1.295057892,-2.384670591,0.030012146,0.970708502,-0.52486318,0.216990372,0.034098863,0.046777127,0.635289983,-0.944157886,0.375037099,-1.813510093,0.435975251,0.242749896,0.39299951,0.312314067,0.210505529,0.093652618,-0.094293656,-0.029681919,-0.031216523,-0.103848777
